url,Modelo,Precio,VRAM,Tipo VRAM,HDMI,DisplayPort,Energia
https://wipoid.com/gigabyte-geforce-rtx-4060-eagle-oc-ice-8gb-gddr6.html,Gigabyte GeForce RTX 4060 Eagle OC Ice 8GB GDDR6,36450 ,8,GDDR6,2,1,450
https://wipoid.com/gainward-geforce-rtx-3050-pegasus-6gb-gddr6.html,Gainward GeForce RTX 3050 Pegasus 6GB GDDR6,20900 ,6,GDDR6,2,1,
https://wipoid.com/gigabyte-geforce-rtx-3050-oc-low-profile-6gb-gddr6.html,Gigabyte GeForce RTX 3050 OC Low Profile 6GB GDDR6,21699 ,6,GDDR6,2,1,300
https://wipoid.com/palit-geforce-rtx-3050-stormx-6gb-gddr6.html,Palit GeForce RTX 3050 StormX 6GB GDDR6,21499 ,6,GDDR6,1,1,70
https://wipoid.com/palit-geforce-rtx-3050-kalmx-6gb-gddr6.html,Palit GeForce RTX 3050 KalmX 6GB GDDR6,22290 ,6,GDDR6,1,1,70
https://wipoid.com/msi-geforce-rtx-3050-lp-oc-6gb-gddr6.html,MSI GeForce RTX 3050 LP OC 6GB GDDR6,21450 ,6,GDDR6,1,1,300
https://wipoid.com/msi-geforce-rtx-3050-ventus-2x-oc-6gb-gddr6.html,MSI GeForce RTX 3050 Ventus 2X OC 6GB GDDR6,21690 ,6,GDDR6,1,1,300
https://wipoid.com/asus-dual-radeon-rx-7700-xt-oc-edition-12gb-gddr6.html,Asus Dual Radeon RX 7700 XT OC Edition 12GB GDDR6,49350 ,12,GDDR6,2,2,750
https://wipoid.com/asus-dual-radeon-rx-7600-xt-oc-edition-16gb-gddr6.html,Asus Dual Radeon RX 7600 XT OC Edition 16GB GDDR6,39090 ,16,GDDR6,2,2,600
https://wipoid.com/asus-dual-geforce-rtx-4060-ti-evo-oc-8gb-gddr6-dlss3.html,Asus Dual GeForce RTX 4060 Ti EVO OC 8GB GDDR6 DLSS3,47650 ,8,GDDR6,2,1,650
https://wipoid.com/gigabyte-rx-7600-xt-gaming-oc-16gb-gddr6.html,Gigabyte RX 7600 XT Gaming OC 16GB GDDR6,36950 ,16,GDDR6,2,2,4
https://wipoid.com/asus-dual-geforce-rtx-3050-oc-6gb-gddr6.html,Asus Dual GeForce RTX 3050 OC 6GB GDDR6,21590 ,6,GDDR6,2,1,550
https://wipoid.com/sapphire-radeon-rx-7600-xt-16gb-gddr6.html,Sapphire Radeon RX 7600 XT 16GB GDDR6,39150 ,16,GDDR6,2,2,192
https://wipoid.com/zotac-gaming-geforce-rtx-3050-eco-8gb-gddr6.html,Zotac Gaming GeForce RTX 3050 ECO 8GB GDDR6,24350 ,8,GDDR6,1,1,450
https://wipoid.com/asus-tuf-gaming-geforce-rtx-4070-ti-super-16gb-gddr6x-dlss3.html,Asus TUF Gaming GeForce RTX 4070 Ti SUPER 16GB GDDR6X DLSS3,109900 ,16,GDDR6,2,1,750
https://wipoid.com/sparkle-orc-intel-arc-a750-oc-8gb-gddr6.html,Sparkle Orc Intel ARC A750 OC 8GB GDDR6,22250 ,8,GDDR6,2,2,
https://wipoid.com/asrock-intel-arc-a770-phantom-gaming-oc-16gb-gddr6.html,Asrock Intel ARC A770 Phantom Gaming OC 16GB GDDR6,35999 ,16,GDDR6,1,1,700
https://wipoid.com/asus-dual-geforce-rtx-4060-v2-oc-edition-8gb-gddr6.html,Asus Dual GeForce RTX 4060 V2 OC Edition 8GB GDDR6 Bulk,35550 ,8,GDDR6,1,1,550
https://wipoid.com/pny-quadro-rtx-a4000-20gb-gddr6-smallbox.html,PNY Quadro RTX A4000 20GB GDDR6 Smallbox,149900 ,20,GDDR6,1,1,130
https://wipoid.com/sapphire-radeon-rx-7700-xt-pure-12gb-gddr6.html,Sapphire Radeon RX 7700 XT Pure 12GB GDDR6,49999 ,12,GDDR6,1,1,240
